Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013]
GDP per capita (current US$),NY.GDP.PCAP.CD,Sri Lanka,LKA,142.469073320517,142.046393695165,137.331837460579,117.243646655411,120.127295162768,152.124626274731,153.113959982105,158.887893751699,150.212186275444,160.426560438083,183.512113491713,186.706745495451,198.579919789185,219.66427316477,269.089616543617,280.920135262776,261.815255326436,294.398908539921,192.613379598467,232.491116102922,272.911229373875,297.423328338665,315.895933811529,336.913312612781,387.824863169306,377.642661361738,398.25968811061,408.97038494187,420.561175270521,414.896246290157,470.344956859125,520.071800622955,553.698449889628,583.183643713989,654.176206388027,720.908352383291,763.192662012563,823.659547219839,857.257685056627,844.826670600564,875.41217796712,837.69907865946,873.147243628672,989.45477321255,1074.66198269613,1259.8075907972,1448.76101048114,1644.81637232162,2054.48919158962,2106.787092279,2819.65130924227,3221.15151931614,3350.68542319869,3611.34198719698
GDP per capita (current US$),NY.GDP.PCAP.CD,Afghanistan,AFG,59.7876806182323,59.8900370439272,58.5059949855131,78.8025868928114,82.2313944485018,101.321627039285,137.946782954494,161.384701674071,129.562318372974,129.857378095621,157.258460703612,160.443151707287,136.175611318523,144.173944355103,175.027097668921,188.085136094081,199.16480930329,226.196426605461,249.57370988274,278.390630025236,275.649818656436,267.662423566787,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,119.899018754608,192.153653041771,203.650833206291,224.914869067855,257.175694454209,280.245644106914,380.400955186598,384.131681276838,458.955781585831,569.940728793286,622.379654358451,690.842629014956,653.347488111011
GDP per capita (current US$),NY.GDP.PCAP.CD,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,186.807325494388,134.406032876895,139.199819134718,212.954079625306,213.125610081718,239.812811905624,288.003032789891,398.085791130168,624.388601912722,718.442261094695,957.624744232148,1150.63507290121,1136.78636797958,1134.92844272888
GDP per capita (current US$),NY.GDP.PCAP.CD,Dominican Republic,DOM,204.126211013288,192.026654148682,234.034480682571,258.558967830732,272.913855967676,228.953593651069,245.890352246239,250.854099057309,253.904329055869,281.189271800909,329.860647543011,359.827030818071,417.505701233315,479.543943402891,582.850264499984,698.902180105609,748.268164591731,847.600319815694,861.25782896066,968.792796951337,1141.45132840248,1222.66148528726,1310.12359972732,1387.32075412194,1626.43196046585,777.423961211891,923.890011164731,861.391270954143,778.512347864236,949.403619611501,984.691439573189,1327.45069351777,1510.02207522733,1704.85069690282,1871.6674311787,2072.68443950411,2258.2582587105,2400.1876645922,2551.90055717879,2575.56388144593,2802.41971450217,2862.15450653478,3008.46473707809,2372.62909113487,2421.09632794071,3681.06030149112,3836.47081823929,4647.31867151546,5011.05301748216,4952.68815137941,5451.0680613947,5759.0384543439,5968.82621798218,6026.98988861086
GDP per capita (current US$),NY.GDP.PCAP.CD,China,CHN,89.5205415103584,75.8058379259965,70.9094116671007,74.3136434486145,85.4985551596313,98.4867777522206,104.324566181147,96.5895319417819,91.4727183066072,100.12990326618,113.162991554686,118.654577785346,131.883561243868,157.090374298657,160.140093727686,178.341819608096,165.40554037242,185.422832913673,156.39628140175,183.985230928274,194.805525689565,197.070163414358,203.336806414082,225.431026526458,250.713889587374,294.457294258851,281.92935843967,251.812067110752,283.537947827329,310.881157178503,317.88519809917,333.141714575898,366.460275912267,377.38951831929,473.49276222534,609.656765306952,709.413462811663,781.743728021845,828.580410344813,873.287295306257,959.372108105392,1053.10802408463,1148.50805692026,1288.6429243993,1508.66846230805,1753.41780007468,2099.22967551721,2695.36622271788,3471.24754726234,3838.43429215628,4560.5124871009,5633.79610636071,6337.8829926902,7077.7705938533
GDP per capita (current US$),NY.GDP.PCAP.CD,Bhutan,BTN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,328.807849422011,345.355341689799,342.862516058462,372.279756455442,371.085295355943,367.193667557235,415.935783700936,505.402620817371,548.971959845385,521.364502033445,559.821618551415,467.656869984625,474.912863588061,453.389092258286,529.54848858519,595.510413390228,617.554770905769,702.538984401936,706.562039136533,764.124259869364,778.391266016094,820.202858862514,897.445333164014,1009.00623184688,1107.92059564068,1257.54864008661,1346.08577480046,1755.16170904287,1810.57617704401,1786.81067200588,2201.29307778936,2485.78705216849,2452.15158793741,2383.04472990264
GDP per capita (current US$),NY.GDP.PCAP.CD,Guatemala,GTM,252.83730925451,253.933624899884,262.499543793421,282.068733368879,282.361091851368,281.586873490838,286.21822312961,291.101487171106,313.848239322096,325.211186325128,351.072319422707,355.837688675727,366.2256087784,435.311556460713,520.919391861398,584.469641772482,681.223540030796,832.939476055936,898.781213273168,995.544553884248,1106.77226004786,1177.43267568095,1161.00330027553,1173.77869305131,1196.64173305059,1197.61666579282,869.174359032564,831.133098734893,898.297412725159,940.766917474718,835.299007293683,1002.24802718073,1085.42670881601,1156.17338885812,1284.64682136859,1414.98373578168,1477.04576492707,1636.35449603045,1741.56289128462,1605.64550315047,1650.22564993557,1561.59736752277,1692.98309614025,1743.17839368542,1860.990005016,2064.04752441774,2240.99701902988,2472.38869914794,2774.36918769393,2617.12898025994,2805.97393749085,3166.57705797671,3278.62634573132,3432.01745788059
GDP per capita (current US$),NY.GDP.PCAP.CD,Nicaragua,NIC,126.136908330591,131.405552572428,140.621866607299,150.708786541437,170.805910566326,274.669741227423,285.461144260418,300.09472515128,308.359826296049,321.551039823737,323.83441067657,334.284839228979,345.45852408049,415.885222987006,560.83549150924,568.670657006944,640.697442064259,753.195673748423,698.873127816193,483.902555059226,673.663999164997,732.436357581044,717.550809437869,777.605518265879,858.054949313779,723.577903262739,760.014740623779,991.82931687808,662.954622829719,249.844460285711,243.561319370585,351.397839577545,413.919879905977,396.797400873409,854.549526889728,897.715616462236,916.519099456539,917.128648454183,951.873156782224,981.02029102245,1016.02155153669,1043.60075786956,1010.14688637314,1015.56589506171,1091.50515662464,1175.11644341798,1245.14209935788,1350.58722233935,1517.80361090627,1478.97138929928,1523.48146882139,1679.74820015716,1776.2092435787,1829.02498918094
GDP per capita (current US$),NY.GDP.PCAP.CD,Chile,CHL,526.36296680367,575.324300567852,662.740025698276,680.488627997021,695.844056853796,693.430525562135,786.743069933909,763.788224805108,767.418126281746,874.107631158027,937.351557081428,1098.63698856145,1164.91257116865,1625.50354161504,1514.99014364876,693.480586372152,931.342320352737,1243.13583718713,1411.76852547546,1872.5746557917,2454.28815577951,2863.4625216065,2103.82380400892,1683.72560926979,1613.29422401564,1361.51536293746,1440.36445687149,1671.16662687244,1937.71062117144,2195.5414902407,2401.52518142699,2727.57382485905,3277.66908594776,3461.43509193953,3942.967593861,5026.72063426315,5263.19136638145,5674.15300814649,5367.21182364762,4872.69214829219,5229.17709770803,4709.92339982049,4566.52332569982,4948.74817981811,6323.75763995653,7728.61189741759,9500.83516202761,10513.540709255,10791.0201852467,10217.3140258368,12785.0518749447,14582.1705198618,15253.3308268909,15764.755453406
GDP per capita (current US$),NY.GDP.PCAP.CD,Kenya,KEN,97.6215305786395,94.8352535524693,100.604254991743,104.012701298759,108.558932752822,104.992173344736,118.556282047262,121.380751499775,128.85766931067,134.193723980301,142.49741854293,152.553677274524,174.397946016905,199.695162507797,228.761022993967,241.679274139737,248.252989898807,309.377091058443,351.669291444554,398.073314152778,446.604211483809,405.562868885595,366.267691841134,327.783014508247,326.852564974567,312.04536368057,354.968357762035,377.043085522493,381.541593358746,365.406197357781,365.617821222712,336.364188352272,327.974824352508,222.724054761049,268.645575252903,330.48312180175,428.433876388009,454.741776777999,476.718513684413,425.593592101591,408.981868272125,407.554006551681,402.170315494016,444.233631050959,467.378752493262,530.082157850254,711.721163671636,857.925688654194,938.571762345224,942.74314646635,991.850545143199,1012.8797726673,1184.92325604363,1261.09286307733
GDP per capita (current US$),NY.GDP.PCAP.CD,Honduras,HND,167.629460234636,172.153391474976,181.25867143354,185.514828523154,200.195902861619,216.204199797929,227.23009428014,240.559420308508,253.428414701042,254.960488760747,268.642508162385,264.238133864268,282.223751080745,311.625936158514,343.048793509497,361.678199717801,420.608162606872,504.840038730107,565.267842337874,639.03465886788,705.747371599912,751.697685027073,750.588902710651,771.492910263363,807.273684264292,858.892016304199,872.228650094208,923.213728705222,857.258767445391,747.555344305223,621.793924487581,608.691584480491,660.189170745522,654.750519334931,629.157461793412,699.509577373229,704.686148042149,796.317779629425,869.110945267103,878.651350046785,1137.82451840664,1187.49278539279,1196.34938627111,1228.48011198607,1298.93576219348,1405.78092700818,1547.2639480212,1720.76626300962,1899.55013379384,1962.06760543431,2096.20294862728,2307.72100160966,2378.51956877565,2340.68486562128
GDP per capita (current US$),NY.GDP.PCAP.CD,Benin,BEN,93.0225855014394,95.5669226667227,94.4518553431204,99.8404246691487,104.323752150419,110.132626482936,112.97356392098,112.0276575051,117.022459820876,116.188494926579,114.736678929676,112.745500403866,135.008686523387,162.174930794702,174.170702132864,207.440590072241,208.76043509936,218.529278694994,263.631031622318,327.823218122206,377.956556288723,337.794447790784,322.478760893075,270.767118144145,252.435639995334,243.911489224467,302.665573448618,343.679122302629,345.809286802382,310.632725311817,391.893429442774,383.295374340396,315.218309104727,407.450158546797,276.159118910111,362.470968260096,382.285463258335,356.578243609488,375.024090350248,399.049255834198,369.700868089261,373.553613621788,411.959075281789,509.461088697817,570.685501333771,587.080212422838,609.018608681583,685.551675107742,794.870176064085,768.013476447657,732.953622726674,799.03555913143,811.216240825005,887.089966726358
GDP per capita (current US$),NY.GDP.PCAP.CD,Azerbaijan,AZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1237.324491677,1209.23749284959,676.15151145252,530.090379806798,436.19055858199,397.198116117247,409.216745216782,505.560573228931,561.910301735455,573.8902561721,655.097432602586,703.671250439944,763.101212220367,883.614008967961,1045.02641527642,1578.36733030667,2473.08577636837,3851.43786871172,5574.60380218613,4950.29479142375,5842.80578358576,7189.69122920765,7393.77187697623,7811.6214184582
GDP per capita (current US$),NY.GDP.PCAP.CD,Ghana,GHA,182.979246224725,189.713214561876,195.120016077062,210.968978498357,230.431291917139,266.318714877505,269.459235572619,216.841479579139,202.761861045246,233.651269791372,257.652031459018,273.822796409195,232.539862332294,263.685963969709,301.36667320933,285.829466570477,275.877922947673,312.999343901447,353.709180539066,381.036448633698,411.518030874168,379.797675288649,351.319205747966,341.08707325448,358.396586107534,354.219711284642,437.088948105851,376.46042288959,375.225019011648,368.998197990902,402.588881651019,438.520372600581,414.561639703092,375.065333637944,333.217824990775,385.725260199644,403.919754828621,392.251816424239,416.326248548834,419.885550884737,264.702576168061,275.47237205944,311.616825027768,375.880704460924,426.159234240606,501.72407455066,929.726628584054,1099.02231257957,1234.07990011094,1095.50323245528,1323.09914056856,1587.19087274761,1641.82592182439,1827.10136779993
GDP per capita (current US$),NY.GDP.PCAP.CD,El Salvador,SLV,..,..,..,..,..,274.470623369029,282.494787103198,288.502970439824,290.352681167047,293.730146134526,308.816025330699,315.017427784382,327.207873785774,364.349560553486,410.926802892383,454.275766873015,549.225644902759,679.548269192253,708.384430290163,769.910421923211,780.73555988914,738.855835417357,719.820692243056,732.094853044344,754.165238668007,772.286347382975,756.370604957999,783.478998433258,818.723391948963,843.369775324007,914.094639040289,998.012618818185,1104.3292257511,1270.26929049839,1462.65963243206,1699.93503011321,1827.8994280538,1956.09858932242,2093.48727134844,2158.14296547927,2259.88826938682,2363.27103113946,2435.47274816187,2549.88663649402,2666.33969548812,2874.25725626454,3108.59252933697,3358.42125185462,3569.33539344715,3431.28006791812,3547.07098315322,3821.33858985521,3921.72039511659,3998.73949938617
GDP per capita (current US$),NY.GDP.PCAP.CD,Uganda,UGA,62.3151498596957,63.0151973245158,62.0169842519051,68.9354168940557,76.0447766161912,110.410835426218,111.636145190882,112.771070804986,116.965039937538,127.586661706846,133.398351900593,145.857394742475,149.334071127216,165.996903028717,199.375073120811,217.931105795423,219.690313230827,255.996590650534,204.795304157651,175.651316749492,99.1898629826501,103.450087092859,163.498696402931,163.201256384997,255.284392162283,240.560790691967,259.237447063835,400.140437555572,401.098144901087,314.034041496052,247.601674002817,184.813328716267,153.862300071011,167.926589802379,201.625830642272,281.968757771531,287.270133763386,289.182600185377,294.796582723064,260.508566680634,260.684473703397,238.051065886543,243.674624856652,241.694801118865,292.843015035141,321.435761373761,342.837263983568,409.87032601315,459.109775900068,566.33425045145,608.954866048332,597.515903285596,664.005154577291,683.343153158018
GDP per capita (current US$),NY.GDP.PCAP.CD,Tanzania,TZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,219.326879288434,184.319415461738,172.054215780241,193.79555902548,173.992083731981,155.745058910853,159.857500786263,180.811708343344,217.482759355715,250.735521739275,297.512239768318,301.200487134765,308.40628159284,306.239992449075,310.207276508511,325.550773719717,348.052371292798,446.157893998536,475.908765113372,533.172396689392,657.728743357642,665.344002868127,708.521932325363,740.383900829825,827.52888076909,909.330141239446
GDP per capita (current US$),NY.GDP.PCAP.CD,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,479.549267774993,305.555410600147,249.412812864675,282.422701073337,359.767656871175,365.011615442465,411.60849181335,450.918561280462,494.232538171305,462.480544240769,413.738459152843,393.016035833239,329.781984395524,387.942802371044,465.309936421536,505.469438809392,615.815373042012,674.749539514023,668.291290473392,662.279381247833,740.947363259866,766.872173943137,810.307325854316
GDP per capita (current US$),NY.GDP.PCAP.CD,Togo,TGO,76.6384541690086,79.1200340194713,81.9945966046131,87.7920289348092,99.9379495172548,109.620056492778,121.833557350245,124.87919365118,124.349508324988,131.569739176746,120.053937619451,131.098795737459,149.351028060793,176.473739782643,237.813915333497,256.10267535173,251.323165379031,308.681615044373,319.920077229472,337.430271783254,417.668679354273,342.220022535629,281.855987663277,253.024106908274,228.684005346807,234.356254067837,315.423855299873,359.716019691742,385.207913032104,367.219378926068,430.011211003182,412.235245775457,424.901567575843,302.224102215695,235.03884754544,305.624527711337,333.591616719032,332.622332379756,343.222847945912,331.972573146058,265.501659718722,266.134568733908,286.758081572586,316.792068666893,356.830803515721,379.180928900471,384.288555620343,428.401561823965,522.625007010443,508.54052572385,496.482494202806,572.025703222528,573.207476512184,588.987546078755
GDP per capita (current US$),NY.GDP.PCAP.CD,Senegal,SEN,249.507391629204,256.156255424734,255.458393402954,256.892688400379,264.701803259437,261.922231087568,262.352870937545,254.895335650475,260.15947354476,240.273074945726,242.98072268873,243.330038055739,285.447184406838,318.225622170979,348.03881047585,456.229109438694,450.502520178727,449.737543188396,489.877173888253,594.856335963491,629.107858071445,555.035965228621,528.114744857022,457.586129919992,433.153236408412,460.110095264254,631.175507311965,736.239959928001,705.858402577175,674.373397033291,760.778727112426,724.845895471672,751.480880027014,689.668037117227,457.479020388541,560.080518158573,566.683321037572,509.921433444822,535.888498716917,534.85520617601,474.577124541493,482.068042913865,513.391832823518,642.62599454528,732.318105590343,772.652445373662,808.288423856573,948.506759183885,1093.71627463571,1015.10822051789,996.707488311076,1074.4943263295,1030.04451024131,1041.16717932597
GDP per capita (current US$),NY.GDP.PCAP.CD,"Congo, Dem. Rep.",ZAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,143.136185133591,133.867934380076,132.919307423464,136.69854699289,136.166396266669,100.693243188015,397.264871002388,150.421380493289,171.234012142147,169.908591287224,189.588713460121,213.310458975988,246.802813625143,273.486479705116,310.731024398184,286.048180345085,311.247895988429,350.270654249723,390.706603504699,413.695798374815
GDP per capita (current US$),NY.GDP.PCAP.CD,Madagascar,MDG,131.99308778984,133.84622350219,138.115436667946,138.400253667609,142.653329589085,144.484629923376,152.121570867434,157.508959769879,165.525209661909,165.04939408016,169.070662941168,177.432717999332,192.968465860698,231.120243197523,260.521411514181,301.362521697279,279.736453791582,293.706563723438,322.866943580142,407.097200223855,462.142857952103,400.163701163116,382.422239857448,371.110410169666,302.592339398898,286.32976227008,317.436873910451,242.877509176397,224.541473796912,222.930553219972,266.892255568947,222.985579204589,246.61484608782,266.599056341443,228.304975881491,234.892780134726,287.771408475533,247.450454076528,252.781780661428,243.566786035185,246.282634900529,278.987456987283,262.741813342439,317.422023148051,245.670457316682,275.515827096107,292.99089305874,379.067251975187,472.379100795325,417.178309192785,414.142787218657,456.329307134312,444.95849375108,462.460010535635
GDP per capita (current US$),NY.GDP.PCAP.CD,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1332.63748796495,1435.7670965977,1495.01656871698,1121.66596208514,1137.68798601373,1465.44691936981,1485.53816494496,1533.44357159856,1670.69443056208,1172.4430658221,1072.63486794645,587.300352149611,339.519386743119,405.971989509946,631.915140323356,580.91009183782,505.603132447149,477.35013464931,445.006381578168,474.212940486044,524.024770671635,571.538369289535,646.119190125529,797.905171868689,998.822271755882,1334.4056738732,1633.38438156956,2138.37667934579,1717.07313677613,2650.34681979049,3772.93164675213,4377.23887010435,4400.61451460346
GDP per capita (current US$),NY.GDP.PCAP.CD,Niger,NER,132.400236735014,139.04861059634,147.843707379898,158.322902006611,152.897426032285,171.712253359582,174.171503929035,160.605368909595,150.575795651436,143.028175964548,144.510856087602,150.02283185382,156.274189069842,193.63441496028,204.135542298766,202.801208722789,200.064613524691,235.830800327873,314.829678856235,363.75736957462,420.670439241207,354.156232816427,320.289309191057,278.558263444086,219.666140042445,210.667715678797,270.788539110472,308.704176210677,306.261230395707,284.122136689161,313.537623244108,284.983905397461,277.765452697823,183.977296740335,172.938600072337,200.899491651451,204.888292968711,183.478173533121,199.0612129469,186.499654580019,160.218342317408,167.091230076581,179.735270494087,218.047122969618,234.910427865702,252.504615486699,260.563770008326,295.393198719939,358.191405530453,344.375641110111,351.006218346786,378.200546574048,393.64342304494,417.670309304738
GDP per capita (current US$),NY.GDP.PCAP.CD,Morocco,MAR,164.800792371249,158.892989063181,181.10056901547,196.384709059092,201.054681009045,206.185315134098,196.023866990455,202.521847089775,212.365464689673,231.667208444695,245.483483580923,264.578432473648,301.77921577849,363.606263166044,437.674004535043,501.117661081851,522.363950098123,588.074521839796,687.529209025062,806.421312437905,1074.47030043345,858.277488374891,833.022879537064,746.964697453649,665.627618796968,658.131469440106,836.244478946542,916.193679199273,1060.89220743325,1065.3896641235,1199.1958249512,1259.4765612533,1291.7408811976,1192.17981153766,1318.9965715105,1423.67366575648,1551.58264113681,1388.10039670951,1463.30287906177,1439.53436183578,1328.1729629234,1334.11586575676,1413.23815547685,1724.52507906821,1955.14193078879,2023.25299652232,2204.25835115887,2510.98395921471,2905.95267964736,2883.85067741147,2857.6734140278,3066.50315775774,2931.40019953372,3141.72537279056
GDP per capita (current US$),NY.GDP.PCAP.CD,Cameroon,CMR,115.40731832225,120.119883401261,125.027298453768,126.526890043361,133.730566519051,135.969370353925,139.173081524694,148.721106777681,163.593517321272,174.596194431671,171.320028726664,177.582133426777,200.571393068311,240.005135894399,299.546568562826,355.64616760171,386.530866420257,411.142458157104,523.388796173687,670.010196456437,754.664717250881,829.934208993432,772.407360154019,755.520515151523,774.702614880553,784.90961202601,992.496399324214,1115.21141288679,1098.75583570227,950.762066501824,923.881224306216,1000.3265409014,890.563681123739,1027.5673529387,680.637143729394,626.956040248719,679.765193866363,668.972081971818,637.360860441375,675.923864855214,583.094838239344,589.203919470222,648.399605385763,791.106475390237,892.898777660583,915.091287679653,965.368688278105,1070.95467461962,1191.70955436733,1164.71725437091,1147.2423467852,1258.92465066853,1222.19214220436,1331.20002144388
GDP per capita (current US$),NY.GDP.PCAP.CD,Burkina Faso,BFA,68.4247060632417,71.5582093322122,76.5206268252379,78.3721187055041,80.4727351807135,81.7251312881945,82.5456368946943,84.3631491509386,84.7330649398879,86.5202424138862,81.4999421514281,84.287844467829,99.3267981275954,113.780507595989,124.358968684245,152.728145667727,155.648997960296,176.783312412316,225.941617941018,262.075891796203,282.685859596399,254.230853466816,245.094668199586,217.994691451055,193.843188807625,200.894292532044,256.762448311738,291.131856585114,313.061853631572,304.853367718606,351.979362800102,346.410442780194,240.963403226136,244.127150168696,193.070275634349,235.832244046072,249.358755868197,229.488061295294,255.709631027055,265.155024782095,226.475942346119,235.481751376203,260.983749186463,323.96256427596,371.497021458674,406.67355596274,422.422337510695,474.088540012772,567.73418665644,537.263428705537,575.011881752413,667.17341945712,673.06251119393,698.335034928403
GDP per capita (current US$),NY.GDP.PCAP.CD,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,608.945163053379,575.955133375153,513.035943659476,449.065790188734,372.307810016831,364.226497350785,394.860121460514,376.4296132611,345.138131648451,258.049339959105,279.620523320888,308.408776737328,321.726538045142,380.507362435481,433.235118935166,476.552129968975,543.110702403072,721.768690838857,966.393627185372,871.224389337854,880.037775119109,1123.8831680627,1177.97473487848,1282.43716202467
GDP per capita (current US$),NY.GDP.PCAP.CD,"Egypt, Arab Rep.",EGY,..,..,..,..,..,165.56939700684,168.647077370974,171.896456372049,183.720125902144,201.58980279991,220.706723537539,232.445188487003,241.417098919414,259.583109722429,238.39822942304,296.133082298723,338.423397443607,362.478307733943,359.346139231733,428.857617182766,528.308444494782,526.367289431194,561.107742112685,601.133092251256,637.575683438405,702.590366739659,707.025507638284,776.403158580028,653.602231987076,720.410057415336,764.760681131055,640.850513525015,710.362406790335,774.910867286011,846.998073920824,963.557312774295,1063.43341585838,1211.29030763779,1286.79351390038,1351.6140100333,1461.01825941042,1402.75985433398,1238.92655752261,1147.78171316851,1071.3233388161,1196.73330850419,1409.17787522982,1681.31448106002,2061.61277225263,2349.28686465682,2668.03598826159,2816.66694347778,3226.13137881998,3264.45006267526
GDP per capita (current US$),NY.GDP.PCAP.CD,Armenia,ARM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,636.680689996499,589.002948223927,368.916836793393,356.507351442189,399.751202522265,455.550276086151,503.231969620213,522.522072040184,608.336648730809,596.505996304047,621.424826318947,692.301630888896,779.829626131555,924.464009817761,1181.9684454224,1625.40776912682,2126.61866107184,3080.97095943572,3919.97547381061,2915.5839059087,3124.78401786195,3417.17183599915,3565.5175749254,3716.82892254464
GDP per capita (current US$),NY.GDP.PCAP.CD,Rwanda,RWA,40.5669361128838,40.7197298079397,40.9756021446301,41.2508282392857,41.1168715499385,46.0262541459979,37.5181723283741,46.6780011075639,48.819768885764,51.8322538840534,58.5690003531719,57.6351329047385,61.8664571306778,70.873316360708,72.9761985522633,131.18640027476,141.731966011462,160.63668545325,188.517579762235,223.270130210764,244.080447996056,264.788665447754,256.495094940975,261.002401531561,270.080447931526,280.42421928787,303.35894946847,319.980604083222,339.879169491478,332.22678642101,351.277816856766,270.328769701545,302.256766801929,312.922852777072,125.69012748936,218.770270532886,226.698197646079,284.587261051859,282.288657108222,239.633626955688,216.275903635211,201.064038153449,196.444718727025,212.51204591795,236.629203814925,286.567490381417,336.942281040072,398.208485880314,491.940416607734,529.59655617758,553.597457610684,606.902886399677,667.414582334439,678.998166944053
GDP per capita (current US$),NY.GDP.PCAP.CD,Albania,ALB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,662.520052309054,662.914792567128,719.157295703914,699.384292086697,676.566732520011,723.409610237851,639.463899289892,348.711317786982,218.492165902633,380.527371084275,619.065163447139,760.559375774093,1046.35851058923,749.584648972451,865.302161845067,1098.42546338936,1175.78898073398,1326.97033929337,1453.64277660853,1890.68155743544,2416.5882350701,2709.14293056201,3005.0129033756,3603.01368536638,4370.53964653148,4114.13654490945,4094.35883191918,4437.8119990258,4247.83985201907,4412.34557813421
GDP per capita (current US$),NY.GDP.PCAP.CD,Algeria,DZA,244.82373534345,213.485047794449,171.209136603333,225.529803445174,236.609181710254,248.380142345337,234.190775381274,252.420303422586,280.270647358053,300.984292847148,334.259555153153,339.384000906405,439.731073098942,551.434454871582,813.049910237108,931.105585284599,1031.30337391785,1185.51062357032,1447.61764343583,1771.9655051015,2189.77571918256,2223.6969116934,2197.1105947204,2298.88402768818,2452.66424861554,2567.49552076055,2740.65416979633,2790.47490711137,2402.82546156192,2202.55811770906,2394.42060842261,1721.58206706589,1766.06591892592,1797.54180358553,1499.9840915927,1444.90793611613,1596.00685900157,1611.96194751006,1588.42133828195,1580.95756935003,1757.01197444151,1732.95851735445,1774.29202079911,2094.89330213298,2600.00651972559,3102.03738422673,3467.54474008596,3939.55993939808,4912.25194081995,3875.82209542426,4473.48644568115,5447.40397556569,5583.61615950131,5491.6144135648
GDP per capita (current US$),NY.GDP.PCAP.CD,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Andorra,ADO,..,..,..,..,..,..,..,..,..,..,3238.15668211608,3498.03679026923,4217.17358114253,5342.35779102408,6321.02379478227,7168.86753002057,7151.47492592244,7751.84330741357,9127.27130828674,11820.5098986083,12378.7845111338,10371.6796784955,9610.75773121963,8023.63645799608,7729.26867034193,7774.91680550151,10362.2615078121,12615.38650805,14305.2078910105,15166.1486853199,18877.8133198897,19531.5062086017,20542.1304474591,16507.8070750726,16227.0420261276,18459.9084034353,19037.5846794547,18404.5594139597,18969.6405869197,19324.4541876733,21432.976460892,21897.8588917179,24174.273191138,31744.2168037792,37233.8319037435,39991.3250691924,42419.4018912335,47255.9552101728,46734.2682819437,42704.0194268188,39641.746008498,41627.4629979063,39666.043036198,42804.2026352761
GDP per capita (current US$),NY.GDP.PCAP.CD,Angola,AGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,686.384787714901,667.314785029714,650.316012221841,634.331351968907,927.220426376206,901.650074637241,..,..,..,490.33548133796,374.101867998898,560.675516594828,554.252232901028,454.296549518868,421.376777333568,606.272292244341,574.19416113737,775.765518459716,850.075694129697,1135.60456355085,1576.16280066689,2253.83885003865,3151.02243105289,4242.36306234092,3678.94765447179,3886.47935432524,4744.98762949589,5086.8484258086,5327.14889219232
